formula,target
Co1O3Ti1,2.003924
Cu1S2Sb1,1.040799
Cr1La1Se3,0.020586
Cd2Cl2P1,1.397371
Mn3Nb2O9Zn1,2.104799
Ba1F5I1Pb2,2.861258
B2Cd2O5,2.434032
C1Na2S3,1.186949
K1Mg1P1,1.708686
Ba2Li3N4Nb1,2.360156
As1Cd1Na1S3,1.887832
F3Sc1,6.081106
B1N1,4.424409
C7Lu4,0.0
Co2La2O5,0.995319
Cl5Mo1N2S2,0.444592
Mn3O8V2,2.161778
Ga1P1S4,2.210281
C6F5H3O3Se1,3.3868160000000005
As1F6H3O1,4.818524
Au4Cl8,0.942917
Au2P3,0.0
Ba3Na1O6Sb1,2.853778
F3In1,3.814784
B6Sr1,0.0
Fe1Ga3,0.455478
Al1Na1P2S6,2.639114
Ag3Cs1Se2,0.19644
As1Li1Mo2O9,2.295927
Ca5Ga2Sb6,0.0
Cl6Na1Nb1,2.22515
As4I1K1O6,2.355265
Cu3O8P2,1.478587
Cl6Cs2Te1,2.727472
Cu1Mo2O8Sb1,0.775716
Mg3P2,1.60007
Ba3Ga2N4,1.493652
Cu1F6K2Na1,1.611752
Ag5Cs1Se3,0.0
K1O5Sb1Si1,2.835545
Na5P3Si1,1.341458
Ba2Cd1Se3,1.54611
Cu2Na1O2,0.958969
Al2Se4Sr1,3.016444
La2S3,1.011342
Rb3S4Sb1,2.008437
Ba2Cd2Sb3,0.0
F2I1O2Rb1,4.324164
Br2Hg3S2,1.491229
I8Pt3,0.225978
Mo3O8Zn2,1.656823
Cl8Mn3Na2,4.128171
P2Pt1,1.07534
Ba1O9Ti4,2.558566
Ir1Se2,0.03825
Co1O4Sb2,1.990701
Bi2O3,1.548248
Hg1O6V2,1.976632
C1S14,2.450863
F6Fe1H12O6Sn1,1.691164
Cd1Cu1O4V1,1.443119
As1Hg3I1Se4,1.2128720000000002
Al1Cs1F6Pd1,0.743379
Cd2I7Tl3,1.784234
Cl4Re1,0.855654
Cd1O2,1.388117
Li1O8V3,1.786259
Ga1H8Li1N4,2.883881
K3Nb1Se4,1.81904
Mg3O6Te1,2.901882
H1N1O8P2Zn2,1.890701
C1D5Fe1O4P1,3.609716
Bi3K5Sn1,0.053101
F5P1,7.086379
As2Hg1K4,0.673794
Ba2Cl1Mn1O7Si2,1.294818
Bi3Mn4N1O15,1.0595
P4Sr3,0.892401
Ag1O5Se1V1,0.88018
Cs2Li1S4V1,1.870961
As3H4Mn1N1S6,2.027006
Fe1H2O5P1,1.996473
Mn2Na1O4,0.295918
Cl6H8N2Sn1,2.260433
La2Ni1O4,1.733467
In1K1Te2,0.984375
Ir1Ni1O6Sr2,0.127101
F2Sn1,3.227128
K2O9Si3Zr1,4.859295
Li2S4Sn1Zn1,2.278885
Fe1H6O9P3,2.474872
C1Fe1H5O4P1,3.509539
La3O7Sb1,2.796225
Nb1Se4Tl3,1.977195
K2O13Ti6,2.59478
Mg1S1,3.415951
In2Li2S6Si1,2.055497
Cl1Li4N1,1.83625
C2Na2Pd1,0.81904
O3V2,0.0
F6Hg2Ni2S1,2.058117
Cl3F2Sb1,1.62318
Na3P1,0.439793
C4H3Na1O5,2.8393930000000003
Ba1Mg2P2,1.122191
F12Ge5,4.276303
Al1K3Te3,2.131083
Br2Nb1S2,1.432459
Cl4Cs2I2Pd1,0.853574
Al1F5Mn1,4.871047
La1Mn1Na1O6W1,2.083839
O4Pd3Sr1,0.0
Ag1P1S4Zn1,2.280524
Cu3N1,0.565888
Co1K1O9P3,3.184112
H2O5Se1V1,2.194098
Ag3Ge3P6Sn2,0.219952
B1C2F2Li1O4,3.704383
Ag1Se1Tl1,0.494083
S4Sb1Tl3,1.329326
O6Se2Ti1,2.36771
Ba1Cl1O3V1,2.367035
Ba1Cu1O5Y2,1.017798
Mg1Se4Y2,1.29997
Cs2N12Pd1,1.806011
Fe1Na1O8Se2,1.695628
Bi2O4Pd1,0.134518
Ga1Li1S2,2.976014
H6Na4Ru1,2.137844
Ag2K1S4Sb1,0.569667
Rb2Te2,0.776309
B3H15N1Y1,4.596995
F6Fe2Li1,1.193323
Cr1H10N4O8S2,2.726147
Cd2K11Sb5,0.614837
Bi8Cu2Pb6S19,0.701328
Br3Ir1Te6,1.146607
B1Rb1Se3,1.492367
In1Te1,0.0
Br4Re1Te2,2.012821
As2Cu2O7,1.460043
H8Mg1O14V4,2.116099
Lu1Na1O8Pd6,0.0
Ba1F6Ni1,0.741608
Cr1Cu1S2,0.184553
Cl2O6Pb3Te2,2.520159
H12N6Na2Sn1,1.281077
La2S5Si1,2.366728
Lu2O7Ti2,2.395993
P1S4Sc1,1.794345
Ag2O3Ti1,1.238543
Cu2Mn1S4Sn1,0.402005
Sc2Sr1Te4,0.465209
Hf1S5Y2,1.216119
O4Sb2Zn1,2.501461
Cs10O3Sn1Tl6,0.118353
Co1K6Se4,1.626219
Li1O3V1,2.644412
O8P2W1,1.906649
Br10O1Ta2Te4,0.930531
In2O7Si2,1.953424
O9P3V1,2.079741
D4N2Sr1,2.391994
O9Ti5,0.0
C2F6H12N6Ti1,2.526479
C1Cu1N1S1,2.464288
Ba3Bi2O9Te1,2.146736
Al1Si1Te3,1.215064
Bi2O2Te1,0.0
Br2C1O3Pb2,2.791424
I1Rb1,3.779106
Co1F4H8N2O2,3.315572
I5Ir1Te8,0.878824
Hg1K4P2,0.927935
Bi1F3,3.977376
O6Ru1Sr2Y1,0.149308
Cd1F6Pt1,2.242561
F14O10Re4Xe3,1.446191
Cl1Fe3O8Pb4,1.794819
Ge2Na4Se5,1.630588
Cl5Fe1Tl3,2.34671
O6Pb1Sb2,1.92067
B1K1S2,2.729172
Bi1Na3O3,2.907089
Cl1F6O2Ru1,0.547927
Au1C2Cs1,1.923176
Br1Te2,0.058314
Br4In1K1,2.757341
H12Mg1N6O6,4.598592
Br3Cu2Rb1,2.257884
Rb2Te1,1.863966
Li1Mn1Sb1,0.964971
Cl4Ge1,3.91308
In1Te2Tl1,0.535204
C2Co1N2S2,1.646273
Na2O5Te2,2.814343
Sc2Te3,0.0
Ba1Cu2Ge1S4,1.350522
Br4Mn1Rb2,2.737216
Ge1Pb1S4Tl2,1.876896
Ni2O8Te3,3.2264189999999995
H1Mn1O9Pb2V2,1.048198
Bi2K4O5,2.515358
Br10Rb1Re3,0.0
Si1Sr2,0.349862
N2Se1Zr2,0.36091
K2S6,1.640933
Al5C3N1,0.850341
C2Cd1H6O7,3.56574
Na2O13Ti6,2.763907
Cu1La2S5Sb1,1.564802
K1S2Y1,2.337597
Cu4Ni1S7Si2,0.199776
Ag1C2Cl2F6N2Sb1,2.957716
Fe2K2Nb4O13,1.262707
Co1Li1O4P1,2.708008
F6Rb1Ru1,1.178055
Cs1O8V3,2.072332
Cl4Cr1Na2,2.243513
Cu1Ge2O7Sr2,1.357901
As4S4,1.680993
Br1Cu6P1S5,1.124759
As3Cu4O12Pb1,0.128464
Au1Cd1Cs1S2,2.085874
Mn2O7Sr3,0.4875130000000003
Cd1Cu1F4,2.505543
Mn1P1Se3,1.753185
In6Se7,0.0
Ca1F6Pd1,2.193584
Cu1Ga1Se2,0.372918
Cl2Hg3Te2,1.990662
B2Mn3O6,3.000507
Cl1In5Se5,0.868662
Cd2Na14O9,1.47226
Cl9Cs1W3,0.265392
Fe1K2P2S6,2.296876
Au1O4P1,1.764851
Sn1Te1,0.051149
K1O8P2Sb1,2.956811
Ag4I1O4P1,0.645521
As2Sr1Zn2,0.5672270000000004
Br1Li1,4.933235
He,18.025458
Al2Ca2O9Sn2,2.862122
B2C8Hg1N8,4.561948
Mn1Na1O2,1.6136819999999998
K1S2Sb1,1.51364
Br5In1Sn2,2.264152
Ca2Nb3O10Rb1,1.470984
I1Li1,4.244694
Al1Sb3Sr3,0.533118
Cs1Ga1S3,2.446698
Au1Cl4H2K1O2,0.841929
H1In1O2,1.682003
Al1As2Na3,0.909301
B2O5Pb2,2.731967
Cr2Mn1S4,0.537412
B1Cr1O4Pb1,2.138428
C1Si1,1.36927
Cs3In1O3,2.072794
K2O3Pb2,1.598265
C5O5P4S3W1,2.364136
Cd1O3Ti1,2.881995
Cl4F1Nb1,2.486355
Pb1Te1,0.1098780000000001
H8O8Pt1Sr2,2.653633
Cs2P2Si1,1.286145
C4H2Mn1O4P1,3.114862
As2Na2,0.582229
Cs1Mo1N3O11,2.469064
K1Li3O4Pb1,1.429816
Br1K1,3.85351
Ba1Bi2Nb2O9,2.227017
F5Fe2H4O2,1.199163
Bi1Rb1S4Si1,2.002002
Cu1F6Pt1,1.070448
N3Na1O9Rb2,3.020329
Fe1H2O5V1,2.267316
K1O5Te1V1,3.255927
C2H2O4Pb1,2.935453
Cl2Cu1H4O2,1.708311
Au1Cl1,1.884591
Au1K1O2,1.120963
Ge1O5Sr1Ti1,2.545722
Hg1O2,0.267742
Cu5K3O4,1.804518
La4O4Se3,0.790499
Cu8Ge1S6,0.818355
Cu1P1Se3Tl1,1.368613
Au6K4S5,1.528906
Ba1N2Si1,2.8660110000000003
Ba1Hf1N2,1.2091010000000004
Cl1Re3S4,1.7024890000000004
B1Fe1O3,2.216142
Ru1Sb1V1,0.634156
Ag1Ba1S3Sb1,1.327256
O3Sc2,3.831509
Ag4N2O2S1,0.925952
Bi1I1O3Te1,0.0
Cd1K2O2,1.331884
Ge1Rh1Te1,0.310707
La1P1,0.0
C3N2,3.847536
Au1Ge4K3,0.807175
In1Na3S3,1.900941
Co1La4Li1O8,1.444494
Ca1O24P6Ti4,2.547891
Ba3In2P4,1.1011969999999995
Br1La3Te4,0.0537489999999998
Cl2Mg1,4.938414
Cl3Mo1O1,0.910215
Ba1Cd1K2Sb2,0.122895
Pd1Se1,0.236285
I2O6S1,1.859456
F5O1Os1,0.773317
Cu1O6S2Tl2,0.640456
Ba1Cl2Hg2O2,1.580152
O7Sn2Ta2,1.436319
Li1O2Rh1,1.560064
Cd1H2O2,1.69741
Ag2O7S2,2.408543
K2O1,1.657981
Fe1Te1,0.811947
Cu3S2Tl1,0.645664
Fe1K2O7P2,3.3687370000000003
Cs2Ge1S4,2.271465
Cr1F6Mo1,0.6399029999999999
Ag1F9Xe1,1.521364
Cs2Ge1Se4,1.583008
Co1H2K2O10Se2,1.20584
P1Pb1Se3,1.631228
Mn1O3Sr1,1.155906
Al7Te10,1.364254
Fe1K2P2Se6,1.720765
Cu1Nb1Rb2S4,2.123021
C4Ca1O4,3.752274
O2Sr1,2.870267
Co1I2,1.508327
H6Li1Mn1O7,2.130139
Ag3Ge5P6,0.567158
Ag1As1Sr1,0.0
As2Cs2Se9Sn1,0.589929
Cs2Te3,0.493739
Bi1O4P1,3.749183
Bi4Pb7Se13,0.139055
In7Te10,0.839426
Bi1Mg2O6V1,3.298977
Li2Se1,2.970482
Ag1Bi1Cl2S1,1.080963
Br4Pd4Te3,0.646534
F6Pt1Zn1,2.113459
Ca1Ge1O3,1.986243
C1N2,4.521204
Ca1Ga2O4,2.984403
Co1D2K1O5P1,2.637948
Cu1O14S2Te2Y2,1.8029750000000004
Ag1As1Hg1S3,1.150497
Cs1F5Pd2,0.274502
As4Ga3K3,0.832407
Ba2Ca1O6Te1,3.053728
Bi2O5Te1,2.30068
Ni1O6Pb1Sr3,0.89048
Br6Cs2Sn1,1.39693
Cl1F1,2.073956
Ge1K1O5Sb1,2.193154
As2Ga1K1O7,2.708396
Cl1Cu1,1.123257
C1H3N1S2Sb1,0.892954
As2Ba2O2Zn3,0.456402
Br7Mn2Rb3,2.189879
C1Li1N1S1,3.624112
Ca1Cu3Fe2O12Sb2,1.712648
Ga1Li1N2Sr1,1.828272
Ge1Mg1N2,2.515032
La2O5Ru1,0.0
H1N3,3.808028
O7Tl4V2,2.704942
As1Be1Na1,1.289079
Co1D5Mg2,0.184021
B1C1Cl2N1Sr3,1.93811
Pd1Rb2Te2,0.526238
Br6K4Mn1,3.509578
Cl2Cu3H6Ni1O6,1.356629
As1O4Tl3,2.646072
Mo1O6Sr2Zn1,1.915975
K4O3Zn1,2.010752
Cl3K2N3O5Ru1,2.102199
O8Pb3V2,2.941221
K4Se4Sn1,1.723305
Br3Cu1K2,2.528059
B5Cu1Lu1O10,2.018804
La5Mg1O16Re3,0.039279
As1F6I3,1.321978
Au2F12Hg1,1.533895
Cd1Te1,0.844649
S,2.253652
Au3Cs1Se2,2.242462
As1I3,2.165271
As2Co2O5,2.2002460000000004
Na2O8Pd1Se2,1.713706
Cl3Re1,0.999406
B6Si1,0.082471
Ba1C2Ce1F1O6,2.930157
Cr1I3,0.968708
C3I1O3Os1,2.363811
K1P1S4Sn1,1.871162
Au1P1S4Tl2,1.112303
K4P6,1.031584
C4H4K1O9Y1,4.012872
H8Mn1O16P4Tl2,4.47783
K2O2,2.319813
Cs1H4Li1N2,2.254678
K5Sb3Sn1,0.489947
C4H6Hg1N4O2,3.914162
F4H2Mn1O1Tl1,1.506878
Mg3Sb2,0.15333
Al4Ba1Se7,2.45129
Cu1H12N2O6Sn1,1.937696
Li1O5P1V1,1.766579
C6F10,4.594906
Cd1Na2S4Sn1,1.923932
Bi1O3Rh1,0.353002
O7V2Zr1,2.647793
Au1N5O14,1.357813
P1Pb1S3,2.23335
F5Pd1Rb3,2.316806
Ga1K2Sb2,1.102997
Cu2S4W1,1.646567
Mn1Na6Se4,1.531676
Ga1In1O5Zn2,1.753639
Cs2I6Te1,1.36219
Co1K3N6O12,2.660138
Mo2N7Sr5,1.22725
As2Cd1O6,2.203362
Li1Mo2O8Sb1,1.718348
Cl1O4Sb3,2.687143
Na3Sb1Te3,1.419953
Mn2O4Zn1,1.283404
Cl2Sn1,3.068424
Ge1Mn1Te4Tl2,0.246745
Ca2Ge2In1Li1,0.0
Ga1K1S2,2.557671
Bi2K3O12V3,2.895307
Cu1Na2P1,0.876976
H2Hg1O5Se1,1.465156
Cl1F6K3Re1,1.858004
As5Cs7In3Nb1,1.007073
Cl4Os1,0.423326
B1O3V1,1.654083
Mn2Se4Si1,1.246813
Cu4S4Sn1,0.01546
Ba1Hf1S3,1.236846
As2Cu3K3,1.488245
Ag1F1Sr1Te1,1.321603
Au2Cd1F8,1.829518
O24P6V4Zn3,1.822906
Co1Na6Se4,1.65885
As1Li3,0.642739
Br3Nb1Se1,0.67852
N1Y1,0.186896
Cu3S4Sb1,0.0
Co1F2,2.375735
F5H2Mn1O1Tl2,1.188562
H4K1O7V1,2.733357
Ge1Pd1S3,1.370058
Cl1Mo1O4Y1,2.489998
Cu2Te3Ti1,0.028638
Rb2S5,1.717979
C4K3N4O2Tc1,2.316406
H6Na2O6Pt1,2.655666
Na1O6S2Tl3,2.883744
As6Cu7O24Pb2,1.415012
Cl1F1O1Pb2,2.521603
O4Ru1,2.644026
Cl3Cs1Pd1,1.503369
Na2O9Te3Zn2,3.026014
K1O1Tl1,1.128147
Au1C2Rb1,2.081914
Bi1Ca1Li1,0.6085859999999998
Br2Pd1,0.643239
Ag2Ba1Mn1O8V2,2.469453
Cr1Hg5O5S2,1.811427
As2Ge1K2,0.779941
Au1Br8Te1,0.857678
As2Cu1K5,0.26843
Mg1S4Sc2,1.557109
Cu1K5Sb2,0.720539
Cl15Co1Zr6,1.031638
Bi3O7Sb1,2.151023
Cl6Pd1S2,1.601978
As2K2S6Sn1,1.081194
Ge1Na1,0.666795
In1O6Rh1Sr3,1.539039
Ag2Bi1O3,0.480542
As2H16O16Zn3,3.631065
Au1K3Sn4,0.220214
As2Be2Mg1,0.400613
Bi1K3Te3,1.528694
Mn1Sn1Sr1,0.0
Ba2Br1Cu1O2,2.630883
Hg4Se6Si1,0.135557
Au1Cu1F5,1.355353
Al1O2Tl1,2.178953
I2Ni1,1.463262
Ba1Cu2Se4Sn1,0.76667
Au3F18Sb2,0.12722
Mg1O6Ta2,2.815748
Fe1Li1O7P2,2.41697
B2Na2S5,2.5202
Ba1Bi1O2.5,1.74738
Ca5N4O2W1,2.303911
Bi1H1O6Se2,3.500471
Ba5Mn4O21Y8,2.045653
Ga1Na1O2,2.763505
Se3Sr1Zr1,0.184072
Fe3Na1O12P3,0.460895
C3Mn1N3Rb1,1.27742
C4Cd1H6O2S4,2.324985
Au1K1Se2,0.9037160000000002
Ga1K6Na3Sb4,0.681033
Al1H4Li1,4.446892
Bi1I1O4,2.365632
F6K1Ru1,1.132252
Kr,7.223685
K11Li1Mn4O16,1.697173
Au1F4Li1,2.195804
Mg1O6Pb2Te1,2.36695
Cs2Pd3Se4,1.058091
Mn2Na4O5,1.804642
Fe1H1Li1O5P1,2.133207
F4Mn1Tl1,1.814797
Ba2F2Se3Sn1,1.691256
Br1Lu1Mo1O4,1.801931
Ag2As1O6V1,1.359168
Al1Sb1,1.21879
In1Na1Te2,0.593585
C2Cu5H8I4N2O4,0.019617
Ca2Cr2O5,0.568104
H1N1S7,2.715807
O12Si6,5.752512
Co1Cu2S4Si1,0.69378
Cl2N3S2V1,0.927177
Pb1S3Zr1,1.24519
F10Hg3O4S1Ta2,2.427559
F16Sb4,3.378266
Ba2Lu1O6Ru1,0.056315
Cl8Ru1S3,0.915661
La1O7Rb1Ta2,2.233325
Ba3Cl1In1S4,2.755564
Ag1Au1Te4,0.0
Ba2La1O6Ru1,0.219534
Cl1N1Sr2,1.894755
C1Cl1O2Pb1,2.932724
C4F12P4,0.209953
Cs2Ni1O2,2.726549
Cl12Mo1Se2,0.04091
Ag1F3Zn1,1.867372
O2Rb2,1.714362
Ga1La3O1S5,1.153778
Bi1Br1Mn1S2,1.857129
Cr1K3O8,1.745888
Ag1As1K2,1.119908
Na2Te2,0.508962
Co1O2,0.0
Mo3O9Tl1,0.765445
B1S2Tl1,1.726452
Bi1I6Tl3,2.565823
Cr1Sb1Se3,0.521268
C2Cl2O2Pt1,3.174621
Cl2Hg3O2,0.208789
Bi1F6Na1,2.861748
Ag2O7W2,1.324139
I3Mn1Tl1,2.366459
H2Na3O6Os1,0.387718
Na3S3Sb1,2.369102
As2Au1K5,0.315713
Ca1Ge1Mn1,0.079423
F4Li1Y1,7.926802
Cr1Ga1Se3,0.861846
Ba3Na1O6Ru1,0.511888
Cd1Cr2O4,2.298158
La2S5Zr1,1.106126
O6Pb1V2,2.231112
N2O5,0.518384
Ga2Os1,0.719911
Cd1Ga2O4,1.57759
Al1Cl4N2S2,1.213528
Cd2Cl1H3O3,2.063927
K4Se8Sn3,1.446577
Cs1Cu1Se3Zr1,0.448487
Au1Cs1Te1,1.219491
Cl6Mo1Na3,1.671224
Au3La3Sb4,0.5791570000000004
Cs1S6Sb1,0.880338
Cl2Hg4O2,1.871972
Co1Cs2F6,1.311507
Ba1H4O3,0.14024
C1Ge1,1.635762
B1C1Li1,0.8284580000000004
In2Te4Zn1,0.903327
Br1In1O3Te1,2.865209
Cl12Co1Sc7,0.1285660000000001
F2H6N2,0.901458
Au1Cs3Sn4,0.7187839999999999
Mn1Ni1O3,1.694365
Cr3O8Tl1,1.651755
Ba1Cu1F1S1,1.965518
Pd2Se3Tl1,0.0
As2Ba1Ni2O8,2.919407
Hg1P1S3,1.771658
In1Na1S2,1.821332
Li1Rb1Se1,2.325585
O3Pb1Se1,2.839016
O7Sn1Ta2,1.506325
Ag3F8,0.277618
Ba2O4Sn1,2.64967
Pb2S4Si1,2.088252
Ba2Cu1O7Si2,1.347455
Ag1Hf1Rb1Te3,0.235177
F6Ni1Rb2,1.871558
Cl1H2Hg1N1,2.49693
Cu3P1Se4,0.300697
As1Na1Ni1O4,2.908375
Ag2O11Te4,0.860057
Cu2Ge1Mg1S4,1.106444
Ga1I4K1,2.570916
Ge1K4O4,2.69102
Cr11K3S18,0.58923
Cl4Cr1Li2,2.259905
As1Ca1Cu1,0.114498
F6N1Re1,2.29588
C1F1O3Tl3,2.530357
As2O5Pb2,2.873223
C1Ca1O3,4.651122
Ag2Ge1In2S6,0.867832
Cr1Rh2Se4,0.0
Al2Cl8Ti1,0.2230219999999998
Ba2F2Fe2O1S2,2.594521
Cd1Mn2O4,1.208777
Ag2F1H2I1O1,1.343308
Bi1F4Li1,4.877899
Cs1I1Mo1O6,2.27715
Bi1I1Mn1Se2,1.288038
Cd1S1,0.245634
Cl11Cs1Nb4,0.441676
Ba2Bi1Ga1Te5,1.072167
O1Si1Sr3,0.39133
Ca1O4Se1,3.415838
As1Br5F6,1.479699
Cd1H4Mg1N4O10,2.571988
I2P4S3,1.840245
Au1Cs1O1,1.340368
I4In1Rb1,2.493698
K1O3Ta1,2.055544
C1Cu1F1K1O3,1.268625
Cd1Cs1La1Te3,1.71997
Ba3Ge1S5,2.0249010000000003
Cu1F2H4O2,2.127962
Cl3O1V1,2.7272220000000003
Cs2S3Ti1,1.130445
Cs2I4O11,2.891698
Al1C3Cl2H8N1,5.253637
As1Lu1Se1,0.0
Ag3In2O12P3,0.946923
Li1Nb1O4Zn1,2.936499
Se4Tl3V1,1.76598
Ca2Cl2Cu1O10Te4,1.705804
O5V1Y2,1.680079
Ag1Mn1O4,1.085179
Mg1O6Pb2W1,2.376802
Ag5Ge1O4,0.6673819999999999
Ba2Mn3O2Sb2,0.809578
Bi1Se2,0.654755
Ag1Rb1Se4,1.124579
Na2O3Zn2,2.026575
Cu3Na1Te2,0.358716
As3Ba3In1,0.53058
Lu2Se4Sr1,1.405615
Fe1O13Te6,2.154699
Ba1Cu1F1Se1,1.766701
Cl1K3O1S3W1,2.28785
Li4Mn1Se7Sn2,1.443326
Al8Mo3,0.0
Al1Cu1Se2,1.281879
B1C1Ca3Cl2N1,2.158896
Bi12O20Si1,2.34794
C2Pd1Rb2,1.5329890000000002
Ba2N2Zn1,0.5877340000000002
Ba2Bi1Ga1S5,2.220409
Al2As4Ba3,1.064508
Ga1In1O3,1.211932
Ag2Ge1O4Zn1,0.346926
Ni1O1,3.430363
P2S7,1.932922
Cu3H6O11V2,1.020046
Ag3P1S4,1.04623
In1O6Sb1Sr2,1.755195
Ag1Cs1Se4,1.2176
C1Sn1,0.615373
Cl6Cs2Hg1Pd1,1.220787
Ba3S5Si1,2.806552
Ba1Cr2O4,2.458085
Ag1Cl1O4,2.526893
Be1La3Lu1S7,1.398552
C3I2O3Os1,1.88223
In2P2Sr1,0.218336
Ge1Mn2S4,1.373058
I16Mo6,1.492619
Ba2Cd1S3,2.070074
Cl2Re3Se4Tl1,1.490522
Ru1Sb1Te1,0.626909
Br5Cs3Mn1,3.677889
Ge2Se5Tl2,1.353795
Ag1Al1Cs1F6,0.0
Ga2Ge1La2S8,1.7367899999999996
Cl8Fe1P1,2.387616
Fe2S6Ta9,0.017445
As1Si1,1.056392
Sb3Te4.5,0.16537
Br2Mo1O2,0.875048
Se1V1,1.874434
Cu1Lu1O8W2,1.403816
Pt1Rb2Se2,0.954606
Al1K3O3,2.796987
Rb2Se5,0.744072
P4Zn1,0.94493
C1Cl1N1S1,2.721285
O4Sr2Ti1,1.858912
Bi2Cl3Fe1O7Se2,2.146016
B2Mn1O6Sn1,2.754372
Li3S3Sb1,2.272851
Mo1Rb2S4,1.489915
Ag1N2O6Rb1,2.41473
As1Cl2F3,2.828046
Na1Ni1O2,0.569591
Ca2Mn1O6W1,1.739743
La1O3Rh1,0.58267
Ba2Li1Si3,0.0880399999999999
O6P4,3.676749
Cu3Ge1O10P2,1.634498
Ga2Mn1Se4,0.680265
B2K2O6Zr1,3.4638570000000004
Ag1I1O3,2.287747
Cr3O8Rb1,1.689556
Ca5H1P3,0.6343740000000002
K2Mn1S2,2.550597
Pb2Se4Si1,1.625801
Cu3Nb1Se4,1.509527
Ba2Ge1,0.076361
Ag2Ba1Ge1Se4,0.113063
Cl1Cu1Te2,0.798378
Cl4Mn1Na2,4.113316
Li1O7P2V1,1.957879
Ce1O5Rh2,0.7087529999999989
Cu1La1O2,2.94763
Ag3C6K1Mn1N6,2.362067
Al1I7Te1,1.848293
S4Tl3V1,2.130025
Si2W1,0.046299
Ag1Cu1O4P1,0.585286
Hg1K2S2,2.03543
Na2Se2,0.439503
Sb2Se3,0.352303
Lu1O6Ru1Sr2,0.128079
Al1Ca3Na3Sb4,0.458572
Ba1F4Pd1,1.436155
Ba1O6Sb2,2.843283
Cu2K1S3Sb1,1.284574
Cl2Co1O8,2.967604
Ca1Cu4O24Re3Sr8,0.540541
H8N8O2Pt1,2.272704
Be1Te1,2.005379
I6In2,2.211396
C4H2K3N4O3Os1S1,2.27814
Al1Cl3,5.272345
C1Cl4O2Sb1,2.080864
Co1O1,0.226399
Cl1I1Sn1,2.369537
F2Se3Sn1Sr2,1.380116
Al2Te4Zn1,1.684232
Fe3O7P1,2.288524
As2Ba2Ge1,0.5003120000000001
Co1La2O4,2.306501
O4P1Sb1,3.992089
Ge2Li4Mn1S7,2.276191
Ga1S6Y3,2.093026
Cd1Ge2O5,1.292085
F6K2Na1Rh1,2.117645
As2Hg1O7Sr1,1.476509
Al1K2Na1P2,1.577505
Al1Ca3N3,2.518071
Ca1H2O8Si2Zn2,4.038758
Cd1O10P2V2,1.562854
F5Ta1,5.285906
Mn1O6Sr2Zr1,1.336071
H6O4,0.0
Cu1K6O8Si2,1.461848
B3Li1S6Sr1,2.872698
Cd1Cu2Se4Si1,0.643368
S5Tl2,1.546505
Hg1I2,1.043904
Te3Tl2,0.59539
Ba1K1P1Se4,1.048182
As1Cs3,0.0
As1Cs3Ge1Se5,1.772939
Mn1O4Rb1,1.899189
Ba1Ni4O8,0.347075
Ba2Cu3Na1S5,0.870666
C4H6K1N4Na1O3Pt1,1.022214
Cd1Cs1Se3Y1,2.074007
As1Se3Tl3,0.680086
Cl2Co1H2O1,2.288679
Li2O1,5.001335
F2H1N1O3Xe1,2.297318
D2O1,5.235198
Ga1H1O4Se1,3.921147
Ba1Cd1O2,0.964801
Cl4O1Rb6,1.666143
Cl2Ni1,3.224243
O3Pd1Sr2,0.291001
H1O5Si1Zn2,1.757225
Cl3Rh1,1.560101
As2Cd1Si1,0.343373
K2S2,1.444087
Na2O1S2Ti1,2.43273
Ca1Te1,0.0
Br8Hg2Pd1Rb2,1.484167
Ce1Li2N2,1.669786
F2Ti1,0.971922
N1Tc1,0.0
C2H1O3Sn1,2.105247
C3Co1H9N6,3.944555
Cu1F3Na1,2.138122
F6K2Ni1,2.249877
C4Co1H4Na2O8,3.086254
Li7N4Ta1,3.367629
As2Sn1Zn1,0.0156169999999997
Mn3O7Zn1,1.422848
Br5Cs1Sn2,2.425897
As1Li1O5V1,1.88389
Ca1Cu3O12Sn4,1.29565
K3Mn1O3,1.846947
H4Na2Ni1O10Se2,0.8276720000000001
Ga1K3S3,2.733597
Al1Ca1D1Si1,0.325889
Ca1Fe1O1Se1,2.1420409999999994
Cs1O3,0.0
B1Cd1Cs1O3,1.680984
Ca4Cu3P5Zn2,0.150814
Cd1Cu2S4Sn1,0.314184
Li5N2Na1,2.832299
Cr2Hg1O4,1.232306
Bi2O9Sr1Ta2,2.013284
C1H4Li1N1O2S1,4.327551
Cl2H8N2O2Pt1,1.749638
Ge1In2Na2Se6,1.281583
S3Tl4,0.49719
As1Na1S2,1.307055
Ag1Au2F8,0.29665
Na3O1P1S3,2.998872
Bi2Pb1S4,1.000497
Bi1Rh1Se1,0.159045
Cs4P2Se9,1.430514
Cu2Hg1Se4Si1,0.2236629999999997
As1Ca3Cl3,1.823492
Cd3K2S4,1.77982
Cs1Lu1O8W2,3.236407
Ag2Br6Hg7P8,0.709231
Al2S3,1.690929
Cs1I4Tl1,0.979138
Bi1H8Na3O7,3.988889
Ge2Na2S6Zn1,2.230328
Li3O6Sb1Zn2,3.032205
Na3P1Se4,1.135586
Ag1As3Cu4O12,0.915572
Br3C5Cr1O5P1,2.281119
As1Li1O5Ti1,2.939442
S3Te1Tl2,1.288407
As1O5P1,1.991856
Mn2O7Y2,0.826571
As2Ge3Te6,0.363669
Ge2K2Pb1S6,2.031975
